Security Policy: KRIS10-PUBFW-Rule	-
-	Host_222.110.105.16
-	Host_1.225.157.8
-	Host_125.129.206.20
-	Host_125.129.206.29
-	Host_211.247.158.9
-	Host_211.111.77.70
765	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
766	L4_172.22.207.195
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.137
-	Host_172.22.125.37
767	Net_204.15.20.0
-	Net_69.63.176.0
-	Net_103.4.96.0
-	Net_129.134.0.0
-	Net_157.240.0.0
-	Net_173.252.64.0
-	Net_179.60.192.0
-	Net_185.60.216.0
-	Net_31.13.24.0
-	Net_31.13.64.0
-	Net_45.64.40.0
-	Net_66.220.144.0
-	Net_66.220.152.0
-	Net_69.171.224.0
-	Net_74.119.76.0
-	Net_1.201.0.0
-	Net_103.246.57.0
-	Net_110.76.141.0
768	Host_211.188.207.21
-	-
-	-
769	Host_172.22.117.51
-	Host_172.22.117.52
-	Host_172.22.117.53
770	Host_123.111.174.134
771	Host_121.78.112.19
-	Host_121.78.119.132
-	Host_123.111.174.211
-	Host_123.111.174.212
772	Any
773	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
774	Host_210.122.105.1
-	-
[ Syrup Pay ] Internal <--> WEB/WAS	-
775	Host_172.21.128.88
-	Host_172.21.128.89
-	Host_172.21.128.90
-	Host_172.21.128.91
-	Host_172.21.128.92
-	Host_172.21.128.93
776	Host_10.202.28.254
-	Host_10.202.211.95
-	Host_10.202.213.146
-	Host_10.202.215.81
777	Host_172.22.125.37
-	-
-	-
-	-
-	-
778	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.43
779	Net_10.202.0.0
-	Range_10.200.167.11_220
780	Host_172.22.125.91
-	Host_172.22.125.92
-	Host_172.22.125.93
-	Host_172.22.125.97
-	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
781	Net_10.202.0.0
-	-
-	-
-	-
-	-
782	Host_172.18.176.51
-	Net_172.18.184.0
783	Net_10.202.0.0
-	-
784	Host_172.21.132.61
-	Host_172.21.132.62
-	Host_172.21.132.63
785	Host_172.18.176.51
-	Net_172.18.184.0
-	-
-	-
-	-
786	Net_10.202.0.0
-	-
-	-
-	-
-	-
787	Host_10.10.64.205
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
788	Host_172.22.125.37
-	-
789	Host_172.19.116.131
-	Host_172.19.116.132
-	Host_172.19.116.143
-	Host_172.19.116.144
-	Host_172.19.116.178
-	Host_172.19.116.179
-	Host_172.19.116.180
-	Host_172.19.116.181
790	Host_172.22.48.211
-	Host_172.22.48.212
-	Host_172.22.50.50
-	Host_172.22.50.54
791	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
792	Host_172.22.117.101
-	Host_172.22.117.102
-	Host_172.22.117.111
-	Host_172.22.117.112
-	Host_172.22.117.124
-	Host_172.22.117.125
-	Host_172.22.117.126
-	Host_172.22.117.127
-	Host_172.22.117.128
-	Host_172.22.117.129
-	Host_172.22.117.131
-	Host_172.22.117.132
-	Host_172.22.117.133
-	Host_172.22.117.141
-	Host_172.22.117.142
-	Host_172.22.117.143
-	Host_172.22.117.151
-	Host_172.22.117.152
-	Host_172.22.117.153
-	Host_172.22.117.154
-	Host_172.22.117.155
-	Host_172.22.117.156
-	Host_172.22.117.157
-	Host_172.22.117.158
-	Host_172.22.117.31
-	Host_172.22.117.32
-	Host_172.22.117.33
-	Host_172.22.117.39
-	Host_172.22.117.40
-	Host_172.22.117.45
-	Host_172.22.117.46
-	Host_172.22.117.51
-	Host_172.22.117.52
-	Host_172.22.117.53
-	Host_172.22.117.61
-	Host_172.22.117.62
-	Host_172.22.117.66
-	Host_172.22.117.67
-	Host_172.22.117.71
-	Host_172.22.117.72
-	Host_172.22.117.81
-	Host_172.22.117.82
-	Host_172.22.117.83
-	Host_172.22.117.91
-	Host_172.22.117.92
-	Host_172.22.117.93
-	L4_172.22.207.195
-	Host_172.22.125.130
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.150
-	Host_172.22.125.151
-	Host_172.22.125.152
-	Host_172.22.125.153
-	Host_172.22.125.154
-	Host_172.22.125.155
-	Host_172.22.125.156
-	Host_172.22.125.157
-	Host_172.22.125.158
-	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
-	Host_172.22.125.53
-	Host_172.22.125.54
-	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.71
-	Host_172.22.125.72
-	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.81
-	Host_172.22.125.82
-	L4_172.22.207.199
-	Host_172.22.200.211
-	Host_172.22.200.212
-	Host_172.22.200.213
-	Host_172.22.211.201
-	Host_172.22.211.202
-	Host_172.22.211.206
-	Host_172.22.211.207
-	Host_172.22.211.211
-	Host_172.22.211.212
-	Host_172.22.232.166
-	Host_172.22.232.167
-	Host_172.22.232.199
-	Host_172.22.232.200
-	Host_172.22.232.201
-	Host_172.22.232.202
-	Host_172.22.232.203
-	Host_172.22.232.204
-	Host_172.22.232.205
-	Host_172.22.232.206
-	Host_172.22.232.207
-	Host_172.22.232.208
-	Host_172.22.232.209
-	Host_172.22.232.210
-	Host_172.22.232.36
-	Host_172.22.232.37
-	Host_172.22.232.38
-	Host_172.22.232.41
-	Host_172.22.232.42
-	Host_172.22.232.43
-	Host_172.22.232.90
-	Host_172.22.232.91
-	Host_172.22.232.92
-	Host_172.22.232.93
-	Host_172.22.117.37
-	Host_172.22.125.37
-	Host_172.22.117.137
-	Host_172.22.117.147
-	Host_172.22.117.150
-	Host_172.22.117.38
-	Host_172.22.117.43
-	Host_172.22.117.57
-	Host_172.22.117.65
-	Host_172.22.117.70
-	Host_172.22.117.75
-	Host_172.22.117.87
-	Host_172.22.117.88
-	Host_172.22.117.97
-	Host_172.22.125.137
-	Host_172.22.125.38
-	Host_172.22.125.43
-	Host_172.22.125.51
-	Host_172.22.125.52
-	Host_172.22.125.57
-	Host_172.22.125.58
-	Host_172.22.125.67
-	Host_172.22.125.75
-	Host_172.22.125.80
-	Host_172.22.125.85
-	Host_172.22.125.97
-	Host_172.22.125.98
-	Host_172.22.117.105
-	Host_172.22.232.181
-	Host_172.22.232.182
-	Host_172.22.232.185
-	Host_172.22.232.186
-	Host_172.22.232.187
-	Host_172.22.232.188
-	Host_172.22.232.190
793	Host_172.22.125.76
-	Host_172.22.125.77
794	Host_172.22.117.137
-	-
795	Host_172.18.176.51
-	Host_172.18.184.81
-	Host_203.235.207.151
796	Host_172.22.117.37
-	Host_172.22.125.37
797	Host_172.22.117.37
-	-
798	Host_172.22.117.101
-	Host_172.22.117.102
-	Host_172.22.117.111
-	Host_172.22.117.112
-	Host_172.22.117.124
-	Host_172.22.117.125
-	Host_172.22.117.126
-	Host_172.22.117.127
-	Host_172.22.117.128
-	Host_172.22.117.129
-	Host_172.22.117.131
-	Host_172.22.117.132
-	Host_172.22.117.133
-	Host_172.22.117.141
-	Host_172.22.117.142
-	Host_172.22.117.143
-	Host_172.22.117.151
-	Host_172.22.117.152
-	Host_172.22.117.153
-	Host_172.22.117.154
-	Host_172.22.117.155
-	Host_172.22.117.156
-	Host_172.22.117.157
-	Host_172.22.117.158
-	Host_172.22.117.31
-	Host_172.22.117.32
-	Host_172.22.117.33
-	Host_172.22.117.39
-	Host_172.22.117.40
-	Host_172.22.117.45
-	Host_172.22.117.46
-	Host_172.22.117.51
-	Host_172.22.117.52
-	Host_172.22.117.53
-	Host_172.22.117.61
-	Host_172.22.117.62
-	Host_172.22.117.66
-	Host_172.22.117.67
-	Host_172.22.117.71
-	Host_172.22.117.72
-	Host_172.22.117.81
-	Host_172.22.117.82
-	Host_172.22.117.83
-	Host_172.22.117.91
-	Host_172.22.117.92
-	Host_172.22.117.93
-	L4_172.22.207.195
-	Host_172.22.125.130
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.150
-	Host_172.22.125.151
-	Host_172.22.125.152
-	Host_172.22.125.153
-	Host_172.22.125.154
-	Host_172.22.125.155
-	Host_172.22.125.156
-	Host_172.22.125.157
-	Host_172.22.125.158
-	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
-	Host_172.22.125.53
-	Host_172.22.125.54
-	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.71
-	Host_172.22.125.72
-	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.81
-	Host_172.22.125.82
-	L4_172.22.207.199
-	Host_172.22.200.211
-	Host_172.22.200.212
-	Host_172.22.200.213
-	Host_172.22.211.201
-	Host_172.22.211.202
-	Host_172.22.211.206
-	Host_172.22.211.207
-	Host_172.22.211.211
-	Host_172.22.211.212
-	Host_172.22.232.166
-	Host_172.22.232.167
-	Host_172.22.232.199
-	Host_172.22.232.200
-	Host_172.22.232.201
-	Host_172.22.232.202
-	Host_172.22.232.203
-	Host_172.22.232.204
-	Host_172.22.232.205
-	Host_172.22.232.206
-	Host_172.22.232.207
-	Host_172.22.232.208
-	Host_172.22.232.209
-	Host_172.22.232.210
-	Host_172.22.232.36
-	Host_172.22.232.37
-	Host_172.22.232.38
-	Host_172.22.232.41
-	Host_172.22.232.42
-	Host_172.22.232.43
-	Host_172.22.232.90
-	Host_172.22.232.91
-	Host_172.22.232.92
-	Host_172.22.232.93
-	Host_172.22.117.37
-	Host_172.22.125.37
-	Host_172.22.117.137
-	Host_172.22.117.147
-	Host_172.22.117.150
-	Host_172.22.117.38
-	Host_172.22.117.43
-	Host_172.22.117.57
-	Host_172.22.117.65
-	Host_172.22.117.70
-	Host_172.22.117.75
-	Host_172.22.117.87
-	Host_172.22.117.88
-	Host_172.22.117.97
-	Host_172.22.125.137
-	Host_172.22.125.38
-	Host_172.22.125.43
-	Host_172.22.125.51
-	Host_172.22.125.52
-	Host_172.22.125.57
-	Host_172.22.125.58
-	Host_172.22.125.67
-	Host_172.22.125.75
-	Host_172.22.125.80
-	Host_172.22.125.85
-	Host_172.22.125.97
-	Host_172.22.125.98
-	Host_172.22.117.105
-	Host_172.22.117.115
-	Host_172.22.232.181
-	Host_172.22.232.182
-	Host_172.22.232.185
-	Host_172.22.232.186
-	Host_172.22.232.187
-	Host_172.22.232.188
-	Host_172.22.232.190
799	Host_172.22.2.70
-	Host_172.22.2.71
-	Host_172.22.2.72
-	Host_172.22.2.73
-	Host_172.22.3.167
-	Host_172.22.3.168
800	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.43
801	Host_172.22.50.202
-	-
802	Host_172.22.50.209
-	Host_172.22.50.210
-	Host_172.22.50.211
-	Host_172.22.50.202
[ Syrup Pay ] WAS <--> DB	-
803	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
804	Host_172.22.125.81
-	Host_172.22.125.82
-	Host_172.22.125.85
805	L4_172.22.207.195
-	-
806	L4_172.22.207.195
-	-
807	Host_172.22.125.37
-	Host_172.22.125.43
-	Host_172.22.125.51
-	Host_172.22.125.137
808	Host_172.22.125.37
-	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.43
809	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
810	Host_172.22.232.151
-	Host_172.22.232.152
-	Host_172.22.232.153
-	Host_172.22.232.154
-	-
811	Host_172.22.125.91
-	Host_172.22.125.92
-	Host_172.22.125.93
-	Host_172.22.125.103
-	Host_172.22.125.104
-	Host_172.22.125.105
-	Host_172.22.125.106
812	Host_172.22.125.97
-	Host_172.22.125.57
813	Host_172.22.125.37
-	Host_172.22.125.137
814	Host_172.22.125.53
-	Host_172.22.125.54
815	L4_172.22.207.195
-	-
-	-
816	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
817	Host_172.22.125.51
-	-
818	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
-	Host_172.22.125.71
-	Host_172.22.125.72
-	Host_172.22.125.75
-	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.80
-	Host_172.22.125.81
-	Host_172.22.125.82
-	Host_172.22.125.85
819	Host_172.22.232.151
-	Host_172.22.232.152
-	Host_172.22.232.153
-	Host_172.22.232.154
820	Host_172.22.232.151
-	Host_172.22.232.152
-	Host_172.22.232.153
-	Host_172.22.232.154
821	L4_172.22.207.199
-	Host_172.22.125.97
-	Host_172.22.125.81
-	Host_172.22.125.82
-	Host_172.22.125.85
822	Host_172.22.125.39
-	Host_172.22.125.40
-	Host_172.22.125.43
-	L4_172.22.207.199
-	Host_172.22.125.97
823	L4_172.22.207.199
-	Host_172.22.200.211
824	Host_172.22.125.150
-	Host_172.22.125.151
-	Host_172.22.125.152
-	Host_172.22.125.153
-	Host_172.22.125.154
-	Host_172.22.125.155
-	Host_172.22.125.156
-	Host_172.22.125.157
-	Host_172.22.125.158
825	Host_172.22.117.31
-	Host_172.22.117.32
826	L4_172.22.207.195
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.137
-	Host_172.22.125.37
-	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
-	Host_172.22.125.51
827	Host_172.22.125.38
-	Host_172.22.125.52
-	Host_172.22.125.98
-	Host_172.22.125.44
-	Host_172.22.125.194
[ Syrup Pay ] WEB WAS <--> B2B	-
828	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
829	Host_172.22.125.61
-	Host_172.22.125.62
-	Host_172.22.125.63
-	Host_172.22.125.67
830	Host_172.22.125.71
-	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.80
831	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.80
832	Host_172.22.125.97
-	Host_172.22.125.37
-	L4_172.22.207.199
-	L4_172.22.207.195
833	Host_172.22.219.152
-	Host_172.22.219.153
834	Host_172.22.125.76
-	Host_172.22.125.77
-	Host_172.22.125.80
835	Host_172.22.219.158
-	Host_172.22.219.159
836	Host_172.22.219.158
-	Host_172.22.219.159
837	Host_172.22.219.162
-	Host_172.22.219.163
838	Host_172.22.219.166
-	Host_172.22.219.165
839	Host_172.22.219.91
-	-
[ Syrup Pay ] Commerce <--> SyrupPay	-
840	L4_172.22.206.75
-	L4_172.22.206.76
841	Host_172.22.118.161
-	Host_172.22.118.165
-	Host_172.19.115.231
842	L4_172.22.207.195
-	Host_172.22.125.37
843	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.137
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
844	L4_172.22.207.195
-	Host_172.22.125.37
845	Host_172.22.232.151
-	Host_172.22.232.152
-	Host_172.22.232.153
-	Host_172.22.232.154
846	Host_172.22.232.154
-	Host_172.22.232.151
-	Host_172.22.232.152
-	Host_172.22.232.153
847	Host_172.22.232.217
-	Host_172.22.232.218
-	Host_172.22.232.219
-	-
848	Host_172.22.200.211
-	Host_172.22.200.212
-	Host_172.22.200.213
-	-
849	Host_172.22.232.36
-	Host_172.22.232.37
-	-
-	-
850	Host_172.22.232.154
-	-
-	-
-	-
851	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
852	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
853	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
854	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
855	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
-	-
856	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
857	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
-	-
858	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
859	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.125.0
-	Net_172.22.207.0
860	Net_172.22.125.0
-	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.207.0
861	Net_172.22.125.0
-	Net_172.22.117.0
-	Net_172.22.199.0
-	Net_172.22.207.0
862	L4_172.22.207.195
-	Host_172.22.125.131
-	Host_172.22.125.132
-	Host_172.22.125.133
-	Host_172.22.125.137
-	Host_172.22.125.37
-	Host_172.22.125.45
-	Host_172.22.125.46
-	Host_172.22.125.47
-	Host_172.22.125.51
863	Host_172.22.125.137
-	Host_172.22.125.37
864	Host_172.22.125.38
-	Host_172.22.125.44
-	Host_172.22.125.194
-	Host_172.22.125.195
-	Host_172.22.125.196
-	Host_172.22.125.197
-	Host_172.22.125.198
-	Host_172.22.125.199
-	Host_172.22.125.200
865	Host_172.22.118.161
-	Host_172.22.118.165
866	Net_172.22.117.0
-	Net_172.22.125.0
-	Net_172.22.199.0
-	Net_172.22.207.0
-	-
-	-
-	-
867	Host_172.22.205.101
-	-
868	Host_1.217.72.204
-	-
-	-
Cleanup Rule	-
869	Any
-	-
-	-
870	Net_10.0.0.0
-	Net_172.16.0.0
-	Net_150.0.0.0
-	Net_192.168.0.0
-	Net_70.12.201.0
-	Net_70.12.202.0
-	Net_70.12.203.0
-	Net_70.12.204.0
-	Net_70.12.206.0
-	Net_203.235.205.0
-	Net_203.235.207.0
871	Any
-	-
-	-
872	Any
-	-
-	-
873	L4_172.22.206.69
874	L4_172.22.206.69
-	-
-	-
-	-
-	-
-	-
-	-
-	-
875	L4_172.22.206.68
876	Any
